LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,MEAN_TEMPERATURE_VANCOUVER,MEAN_TEMPERATURE_WINNIPEG,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_CALGARY,TOTAL_PRECIPITATION_VANCOUVER,TOTAL_PRECIPITATION_WINNIPEG,TOTAL_PRECIPITATION_TORONTO,,,,Month,Year,Date,MONTHLY_TEMPERATURE_CALGARY,MONTHLY_TEMPERATURE_VANCOUVER,MONTHLY_TEMPERATURE_WINNIPEG,MONTHLY_TEMPERATURE_TORONTO,MONTHLY_PRECIPITATION_CALGARY,MONTHLY_PRECIPITATION_VANCOUVER,MONTHLY_PRECIPITATION_WINNIPEG,MONTHLY_PRECIPITATION_TORONTO,,,,Year,Date,YEARLY_TEMPERATURE_CALGARY,YEARLY_TEMPERATURE_VANCOUVER,YEARLY_TEMPERATURE_WINNIPEG,YEARLY_TEMPERATURE_TORONTO,YEARLY_PRECIPITATION_CALGARY,YEARLY_PRECIPITATION_VANCOUVER,YEARLY_PRECIPITATION_WINNIPEG,YEARLY_PRECIPITATION_TORONTO
1/18/2017,,9.7,-2.4,2,0,26,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/19/2017,4.6,7.2,-1.5,1.9,0,20.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2017,-1.1,4.5,1.3,2.2,0,0.4,4.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/21/2017,-4.1,7.4,1.7,4.2,0,1.6,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/22/2017,-4.7,4.7,1,3.6,0.2,2.8,1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/23/2017,-5.4,2.6,-1.4,2.2,0,0,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/24/2017,-5.3,1.4,-3.6,0.4,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/2017,-2.8,4,-7.6,2.2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/26/2017,-1.1,3.2,-7.4,2.1,0,0,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/27/2017,0,5.6,-4.6,0.1,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/28/2017,8.3,5,-6.6,-1.7,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/2017,8.9,5.3,-10.9,-4.5,0,0.8,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2017,0.3,3.9,-4.8,-7.8,0,0,3.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2017,-8.4,2.8,-9.7,-4.1,0.2,0,0.6,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2017,-9.5,1.3,-17.1,-1.2,0.2,0,0.7,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2017,-10.5,0,-16.2,-5,0,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2017,-14.9,-0.8,-13.1,-7.1,2.8,15.2,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2017,-15.8,0.5,-12.7,-5.7,2.8,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2017,-17.9,-0.4,-16.8,-1.5,8.4,1.6,2.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2017,-22.4,-1.8,-16.7,-2.2,7.8,6.6,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2017,-25.3,-2.2,-19,1.4,0,0,1.1,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2017,-21.6,-4,-21.3,-2.1,0,5.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2017,-12.1,3.2,-16.4,-8.2,0,20,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2017,-5.3,4.6,-8.3,-5,0,2.8,3.2,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2017,-2.7,3.2,-7,-0.1,0,0,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2017,1.1,3.5,-3.3,-1.5,0,0,0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2017,6.1,3.1,-1.2,-3.8,0,0,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2017,4.4,5.7,-4.6,-1.5,0,7.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2017,7.1,9.9,-8.1,-2.2,0,26.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2017,7.3,8.8,0.2,-6.5,0,1.6,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2017,4,7.6,2.9,-3.2,0,0.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2017,-1.9,5.6,2.9,4.2,2.4,1.2,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2017,-1.3,6.5,1.6,6.6,0,7,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2017,-3.2,6.4,3,2.3,0,1,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2017,,4.5,2.3,3.1,0,1.8,0.7,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2017,-3.8,3.6,-0.1,5.6,0.8,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2017,-5.2,2.7,-7.1,10.9,0.2,0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2017,-8.5,4.5,-11.2,4.2,3.6,0,0.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2017,-6.8,1.1,-9.2,2.5,1,0.4,0.9,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2017,-9.7,3.6,-10.2,-0.7,0.8,4,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2017,-12.9,0.9,-11.6,4.9,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2017,-9.9,2,-12,5.4,0,1,1.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2017,-6,5.5,-10.9,5,0,0.8,0.6,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2017,-4.6,6,-17,-4.9,0,4.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2017,1.9,6.3,-11.9,-7.5,0,7.4,0.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2017,-7.9,3.8,-0.7,-9.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2017,-11.7,2.3,2.1,-7.1,2.2,8.6,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2017,-12.2,3.3,-2.3,2.2,0.2,1,1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2017,-13,2.7,-11.3,9.2,0,10.4,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2017,-17,4,-12.4,5.4,5.5,2.2,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2017,-19.8,2.9,-18.6,0.4,2,8.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2017,-18.6,6.2,-19.8,-5.8,2.3,4,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2017,-17.7,6.8,-16.9,-9.6,0.8,9.4,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2017,-15.8,8.2,-13.6,-8.9,0,4.2,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2017,-3.6,8.7,-13.1,-8.8,0,10.8,1.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2017,4.2,11,-9.4,-9.7,0,9.8,0.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2017,6.2,9.1,-3.8,-6.2,0,4.2,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2017,4.1,7.1,-0.6,-2.7,1,2,8.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2017,0.7,6.1,-3.7,-0.8,0,10.2,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2017,6,6.5,-5.2,1.1,0.6,10.2,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2017,-0.3,5.3,4.1,3.3,0,0,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2017,-2.9,3.7,-0.7,2.7,0,0,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2017,0.7,8.9,-10,3.9,0,5.8,0.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2017,6.5,9.3,-5,-5.3,1.4,2.6,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2017,4.6,8.2,1.2,-3,0.2,4.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2017,5.2,8.2,-0.7,8,0,6.6,0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2017,6.1,8.6,1.1,2.5,0,1,0.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2017,2.9,7.8,4.2,3.2,0,15,1.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2017,6.6,9,3.3,11.1,0,7.2,1.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2017,4.7,8,2.3,5.9,0,29.6,0.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2017,5,9.7,7.8,5.5,0,24.8,5.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2017,4.8,9,8,1.9,0,0.2,0,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2017,6.1,7.9,5.9,2.6,0,0.8,0.2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2017,7.5,8.6,5.4,6.2,0.2,11.2,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2017,0.9,8.2,8.5,8.8,7.2,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2017,2.1,6,9.4,9,0,0,1.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2017,2.4,9.3,4.9,8.3,0,7.2,2.2,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2017,6.9,9.7,2.8,7,0,13.4,1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2017,11.5,10.3,5.1,4.1,0,5.2,2.4,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2017,4,9.3,9.6,2.4,11.8,11.4,0.6,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2017,7.4,7.1,14.4,6.5,0.2,9.8,1.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2017,4.6,7.9,3.6,12.2,0.8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017,4.5,8.7,0.5,16.7,0,5,1.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2017,4.8,7.5,4.5,14.2,0,0,1.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2017,3,10.3,8.3,4.7,0.4,12,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017,2,9.4,10.3,7.6,14.5,17.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2017,5.6,9.3,14.6,9.1,0,3.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2017,0.3,9.7,11.9,11.8,1.2,2,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2017,1.6,7.9,2.1,16.3,0,0,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2017,5.1,11.3,-1.5,6.5,0,5.4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2017,7.6,11.7,,4.7,0.4,5.2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2017,7.7,10.2,,14,4,0.8,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2017,8.1,10.9,9.2,6.5,0.2,3.6,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2017,6.7,10.3,10,9.1,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2017,5.6,10.6,2.7,8.8,7.2,5.8,7.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2017,6.1,,1.1,11.3,3.2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2017,2.2,10.3,0.2,9.2,4.2,5,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2017,-0.6,11.1,2.9,8.3,9,1.4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2017,0.3,11.5,2.2,12.4,0,2.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2017,4.6,10.5,2.6,17.2,0.4,0,0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2017,4.9,9.6,5.4,13.5,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2017,7.5,9,8.3,10.4,0,6.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2017,9.1,9.9,12.2,5.7,1.8,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2017,7.2,9,11.2,10.1,0,1.4,0,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2017,7.3,9.1,13.1,8.6,0,0.6,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2017,10.6,13.2,13.9,9.5,0,28.2,1.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2017,16.7,14.5,14.5,7.5,0,0.2,0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2017,16.1,13.1,16.9,7.9,0,0.8,0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2017,16.2,10.8,12.1,6.1,0,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2017,7.4,8.9,13.8,7,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2017,9.7,11.8,12.2,6.8,0,0,2.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2017,12.2,10.5,11.9,6.7,0.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2017,13.4,13.7,8.1,7.7,0,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2017,13.9,11.4,9.4,10.4,1.6,19.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2017,14.5,10.5,7.3,10.4,2,6.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2017,10.7,9.9,13.2,12.3,2.2,0.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2017,8.1,11.1,16.8,11.9,2,2.8,0,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2017,,8.8,17.9,13.1,0,17.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2017,6.3,9.6,13.7,12,0,14.8,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2017,5.3,12.6,8.2,19.6,6.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2017,8.7,13.9,7.3,23.4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2017,10.8,14.2,11,12.9,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2017,12.7,13.3,12.9,11.7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2017,14.1,14.1,8.5,11.8,0,0,14.8,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2017,17.7,15.8,10.1,13.8,0,0,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2017,20.1,16.2,15,16,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2017,,13.4,14.7,18.1,22.1,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2017,10.4,12.7,14.7,13.2,1,0,0,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2017,11.3,14.5,15.5,15.2,0,0,0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2017,18.6,16,16.2,15.5,0,0,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2017,15.1,18.4,11.4,16,0,0,4.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2017,15.7,17.6,8.8,19.9,0,0,1.3,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2017,17.4,13.8,13,17.8,0,8.2,0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2017,19.9,14.8,16.7,17.1,0,1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2017,18,15.3,20.7,13.6,0.4,1.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2017,16.8,15.8,25.8,14.9,0,1.2,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2017,16.5,14.8,22.1,16.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2017,17,13.8,20.6,16.4,1.8,0,0,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2017,,13.6,21.3,14.5,0.8,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2017,14.9,17.8,24,13.7,0,0,0,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2017,17.3,18.3,20.7,14.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2017,20,14.6,21.7,17.3,13.2,24.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2017,14.5,13.1,21.3,20.7,4.6,0,6.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2017,8.1,13.7,20.9,22.6,13,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2017,14.5,14.1,20.1,26.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/12/2017,15.5,16.9,18.3,26.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/13/2017,,14,18.5,21.8,1.2,0,15.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2017,13.7,13.2,19,19.5,3,0,19.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2017,12.1,13.1,16.2,18.3,0,15.2,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2017,15.2,15.7,15,23.6,1.4,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2017,14.9,14.2,14.6,23.6,0.4,0.4,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2017,15.6,13.7,14.5,24.4,0,3.8,0.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/19/2017,14.7,15.2,15.3,21.7,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/20/2017,18.9,16.6,17,18.5,0,0.2,0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2017,13.8,15.1,17.2,17.8,0.2,0,13.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2017,11.9,14.8,16.8,19.2,0.3,0,0.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2017,14.6,16.1,13.6,21.4,1.2,0,2.6,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2017,15,18.3,11.4,19.5,0,0,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2017,18.1,19.7,12.5,17.7,0,0,1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/26/2017,22.4,18.8,17.3,16.6,0,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/27/2017,16.8,16.2,19.3,16,0,0,0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2017,14.2,16.5,18.3,18.4,0,0,1.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2017,16.8,16.9,19.1,21.3,0,0,0.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2017,19.2,18.6,17.7,24.2,0,0,0,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2017,20.6,17.4,17.3,21,2,0,2.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2017,20,18.4,17,20.6,0,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2017,18.7,17,20.7,20.2,0,0,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2017,18.8,16.5,24.1,20.3,0,0,8.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/5/2017,19.6,18.1,23.7,20.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2017,20.8,19.1,22.1,23.2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2017,22.7,18.4,20.4,24.7,0,0,2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2017,22.6,17.4,22.2,19.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2017,24,19.5,22.1,21.5,0,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/10/2017,17.3,18.2,22.1,21.8,7.2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/11/2017,15.2,17.1,18.2,23.2,41.7,0,23.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/12/2017,17.6,18.5,17.8,23.1,0,0,9.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/13/2017,21,18.9,18.5,18.8,0,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/14/2017,19.5,17.7,20.5,22.6,0,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/15/2017,22,18.6,20.7,22.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/16/2017,,18,21.1,22.2,1.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/17/2017,,16.6,23.2,22.6,0,0,0.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/2017,15.8,17.8,20.3,22.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2017,16.9,18.8,19.3,25.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2017,18.7,19.6,,20.3,2,0.2,,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/21/2017,17.4,17.3,20.4,24.3,0,0.2,5.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/22/2017,19.2,18.7,18.9,22.1,0,1.4,15.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/23/2017,22.2,19,20.5,22.3,0.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/24/2017,14.3,18.9,22.2,19.1,0.6,0,0.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/25/2017,16,19.5,22,19.2,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/26/2017,20.2,19.5,22.4,18.3,0,0,0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/27/2017,22.2,18.4,23.5,22.5,0,0,0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/28/2017,21.4,17,24.3,19.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/29/2017,19.3,19.3,24.3,21.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/30/2017,19.1,19.5,25.5,24.3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2017,18.1,18.7,26.2,24.2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2017,16.4,19.9,21.3,23.4,1.8,0,0,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2017,16.5,19.9,17.3,24.3,0,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2017,,20.5,18.5,22.9,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/4/2017,16,18.3,20.4,21,0.2,0,6.5,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/5/2017,15.3,19.5,18.9,17.2,3.2,0,0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/6/2017,16.7,18.4,19.3,18.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/7/2017,17.4,18.7,21.8,18.1,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/8/2017,17.1,19.4,20.2,19.7,1.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/2017,17.6,19.7,17.3,22.5,0.6,0,6.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/2017,18.7,21,19.1,22.3,1.8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/2017,18.7,20.1,20.1,21.1,0.6,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/12/2017,19.7,17.8,21.1,21.1,0,0.2,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/13/2017,21.1,17.9,21.2,20,1.6,4.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/14/2017,14.5,16.8,22.2,21.4,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/15/2017,14,17.4,22,21.9,0,0,0.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/16/2017,17,18.7,20.6,20.1,0,0,3.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/2017,17.8,18.9,20.3,20.3,0,0,0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/2017,18.8,18.5,21.7,23.4,0,0,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/19/2017,14.5,17.2,23.1,20.5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/2017,13.6,17.8,20.5,22.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/2017,13.8,17.4,16.9,24.3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/2017,18.2,21.1,16.9,20.3,0,0,0.7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/23/2017,20.6,19.7,12.9,17.5,0,0,2.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/24/2017,19.7,17.4,14.4,15.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/25/2017,14.7,16.8,18.1,16.4,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/26/2017,16.6,17.3,17.7,16.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
